Open Time,Open,High,Low,Close,Volume
2024-12-01 12:45:00,0.3934000,0.3962000,0.3931800,0.3931800,1190555
2024-12-01 13:00:00,0.3931900,0.3946000,0.3909500,0.3934800,961915
2024-12-01 13:15:00,0.3936300,0.3987000,0.3933200,0.3974900,1465110
2024-12-01 13:30:00,0.3974500,0.3999900,0.3964900,0.3974300,1082980
2024-12-01 13:45:00,0.3975100,0.3982300,0.3925200,0.3929100,1071771
2024-12-01 14:00:00,0.3930600,0.3941500,0.3916000,0.3927700,1053613
2024-12-01 14:15:00,0.3927600,0.3948500,0.3922700,0.3940900,530576
2024-12-01 14:30:00,0.3940800,0.3943600,0.3900900,0.3916400,1449551
2024-12-01 14:45:00,0.3915500,0.3940000,0.3915500,0.3931900,623641
2024-12-01 15:00:00,0.3932100,0.3932700,0.3888800,0.3898000,1704916
2024-12-01 15:15:00,0.3898000,0.3965200,0.3895100,0.3952200,1441312
2024-12-01 15:30:00,0.3952200,0.3964300,0.3940400,0.3945100,1497279
2024-12-01 15:45:00,0.3944900,0.3958200,0.3917000,0.3923100,907191
2024-12-01 16:00:00,0.3923200,0.3932300,0.3902100,0.3908900,1536353
2024-12-01 16:15:00,0.3908000,0.3921300,0.3884100,0.3914700,1315844
2024-12-01 16:30:00,0.3915700,0.3921300,0.3874900,0.3887000,2352447
2024-12-01 16:45:00,0.3887000,0.3892600,0.3850100,0.3854600,2221098
2024-12-01 17:00:00,0.3854400,0.3864000,0.3824000,0.3836500,2159743
2024-12-01 17:15:00,0.3836200,0.3852700,0.3823500,0.3840000,1176372
2024-12-01 17:30:00,0.3840400,0.3860800,0.3836100,0.3859000,854524
2024-12-01 17:45:00,0.3859000,0.3876900,0.3855400,0.3873800,729597
2024-12-01 18:00:00,0.3873200,0.3886100,0.3866100,0.3875500,811006
2024-12-01 18:15:00,0.3875500,0.3888400,0.3869400,0.3878700,479926
2024-12-01 18:30:00,0.3878500,0.3888200,0.3870100,0.3881900,545990
2024-12-01 18:45:00,0.3881900,0.3887000,0.3855800,0.3871900,645835
2024-12-01 19:00:00,0.3871700,0.3874700,0.3855200,0.3858000,718607
2024-12-01 19:15:00,0.3857900,0.3863000,0.3835000,0.3854600,1059572
2024-12-01 19:30:00,0.3854500,0.3859000,0.3834000,0.3834200,1212135
2024-12-01 19:45:00,0.3833300,0.3836600,0.3809000,0.3821500,2098743
2024-12-01 20:00:00,0.3820900,0.3825000,0.3766000,0.3778900,4108708
2024-12-01 20:15:00,0.3779100,0.3800800,0.3760000,0.3767500,2231112
2024-12-01 20:30:00,0.3767600,0.3787200,0.3751700,0.3780000,1539681
2024-12-01 20:45:00,0.3780400,0.3812000,0.3776700,0.3808400,1254199
2024-12-01 21:00:00,0.3807500,0.3826900,0.3794900,0.3821700,713017
2024-12-01 21:15:00,0.3820500,0.3835200,0.3817500,0.3823500,714497
2024-12-01 21:30:00,0.3823500,0.3837700,0.3819300,0.3835400,493265
2024-12-01 21:45:00,0.3835000,0.3838200,0.3823600,0.3825700,480331
2024-12-01 22:00:00,0.3826000,0.3852500,0.3821500,0.3835900,882250
2024-12-01 22:15:00,0.3836000,0.3852200,0.3820100,0.3833400,688651
2024-12-01 22:30:00,0.3833400,0.3849000,0.3832000,0.3844200,248901
2024-12-01 22:45:00,0.3844000,0.3861100,0.3841400,0.3860300,279302
2024-12-01 23:00:00,0.3859100,0.3874100,0.3855500,0.3868000,629659
2024-12-01 23:15:00,0.3867700,0.3871000,0.3850000,0.3868400,352677
2024-12-01 23:30:00,0.3867500,0.3872600,0.3845900,0.3855300,1115181
2024-12-01 23:45:00,0.3856100,0.3857900,0.3828900,0.3842700,757394
2024-12-02 00:00:00,0.3843100,0.3850400,0.3809800,0.3832100,1609482
2024-12-02 00:15:00,0.3831900,0.3833700,0.3777000,0.3793600,4172757
2024-12-02 00:30:00,0.3793400,0.3813200,0.3781800,0.3791100,1396695
2024-12-02 00:45:00,0.3790900,0.3804400,0.3756700,0.3790600,1647914
2024-12-02 01:00:00,0.3790600,0.3828900,0.3784900,0.3815000,1058502
2024-12-02 01:15:00,0.3814700,0.3842900,0.3801000,0.3839200,770467
2024-12-02 01:30:00,0.3841000,0.3844400,0.3800100,0.3808000,937122
2024-12-02 01:45:00,0.3808500,0.3849000,0.3788100,0.3845000,761627
2024-12-02 02:00:00,0.3845700,0.3847000,0.3801700,0.3805900,588940
2024-12-02 02:15:00,0.3805000,0.3807100,0.3756300,0.3787300,1559405
2024-12-02 02:30:00,0.3787100,0.3805400,0.3773900,0.3798000,962011
2024-12-02 02:45:00,0.3799700,0.3832400,0.3794600,0.3828100,817769
2024-12-02 03:00:00,0.3829000,0.3837000,0.3817300,0.3817300,1012794
2024-12-02 03:15:00,0.3818600,0.3820000,0.3750000,0.3790500,4566451
2024-12-02 03:30:00,0.3789300,0.3789300,0.3743600,0.3744700,1344530
2024-12-02 03:45:00,0.3745000,0.3765000,0.3614000,0.3654600,7993749
2024-12-02 04:00:00,0.3654700,0.3694300,0.3615200,0.3635500,4466098
2024-12-02 04:15:00,0.3633300,0.3666900,0.3608000,0.3660900,3134339
2024-12-02 04:30:00,0.3660900,0.3703000,0.3655700,0.3697900,1679393
2024-12-02 04:45:00,0.3698200,0.3728200,0.3688300,0.3722000,1256570
2024-12-02 05:00:00,0.3721600,0.3743800,0.3714500,0.3740200,1083358
2024-12-02 05:15:00,0.3740000,0.3756500,0.3734900,0.3746900,1104827
2024-12-02 05:30:00,0.3748000,0.3753500,0.3718400,0.3724500,959944
2024-12-02 05:45:00,0.3724600,0.3747000,0.3706900,0.3743800,1336894
2024-12-02 06:00:00,0.3744000,0.3746900,0.3696200,0.3700900,1255784
2024-12-02 06:15:00,0.3701300,0.3718400,0.3678600,0.3698200,1164818
2024-12-02 06:30:00,0.3697200,0.3740200,0.3695100,0.3734100,1028616
2024-12-02 06:45:00,0.3733900,0.3761000,0.3730100,0.3748900,934767
2024-12-02 07:00:00,0.3749300,0.3771100,0.3744400,0.3760300,646333
2024-12-02 07:15:00,0.3760000,0.3765600,0.3694200,0.3708000,1458100
2024-12-02 07:30:00,0.3708000,0.3716900,0.3679200,0.3713500,1524771
2024-12-02 07:45:00,0.3714000,0.3732700,0.3703500,0.3708000,699615
2024-12-02 08:00:00,0.3709300,0.3720800,0.3685600,0.3702100,1359873
2024-12-02 08:15:00,0.3700500,0.3708600,0.3611900,0.3622100,4479230
2024-12-02 08:30:00,0.3622500,0.3653800,0.3443400,0.3529500,8419939
2024-12-02 08:45:00,0.3529500,0.3587900,0.3473200,0.3553500,4960137
2024-12-02 09:00:00,0.3553900,0.3600000,0.3522400,0.3598900,2667697
2024-12-02 09:15:00,0.3597600,0.3617000,0.3582600,0.3604500,1744159
2024-12-02 09:30:00,0.3602900,0.3611900,0.3573200,0.3584500,1239008
2024-12-02 09:45:00,0.3584100,0.3643000,0.3571000,0.3640100,1234471
2024-12-02 10:00:00,0.3640500,0.3643700,0.3611700,0.3621300,955034
2024-12-02 10:15:00,0.3620600,0.3628500,0.3606100,0.3610200,577165
2024-12-02 10:30:00,0.3610500,0.3611000,0.3566100,0.3571200,1613619
2024-12-02 10:45:00,0.3570900,0.3597200,0.3540500,0.3552200,1855689
2024-12-02 11:00:00,0.3550800,0.3590400,0.3541800,0.3583400,2020679
2024-12-02 11:15:00,0.3583400,0.3618000,0.3583400,0.3609900,1123940
2024-12-02 11:30:00,0.3610900,0.3624000,0.3595800,0.3598900,1192197
2024-12-02 11:45:00,0.3599200,0.3614400,0.3571100,0.3604200,990922
2024-12-02 12:00:00,0.3603700,0.3633600,0.3589100,0.3623400,1481501
2024-12-02 12:15:00,0.3623800,0.3697500,0.3620100,0.3695000,1917804
2024-12-02 12:30:00,0.3694600,0.3711100,0.3675900,0.3677900,1970318
2024-12-02 12:45:00,0.3676000,0.3677000,0.3626000,0.3647700,1396957
2024-12-02 13:00:00,0.3648300,0.3691400,0.3639500,0.3687700,1321721
2024-12-02 13:15:00,0.3687800,0.3738000,0.3687800,0.3730700,1368676
2024-12-02 13:30:00,0.3730900,0.3739400,0.3700500,0.3711300,2370008
2024-12-02 13:45:00,0.3713200,0.3754100,0.3699700,0.3747800,1524936
2024-12-02 14:00:00,0.3749000,0.3773300,0.3726000,0.3731000,1727429
2024-12-02 14:15:00,0.3731100,0.3735700,0.3707300,0.3725200,998954
2024-12-02 14:30:00,0.3727100,0.3770600,0.3725000,0.3759700,1852091
2024-12-02 14:45:00,0.3758300,0.3776000,0.3705200,0.3722100,2139309
2024-12-02 15:00:00,0.3724000,0.3766600,0.3701600,0.3756500,2348238
2024-12-02 15:15:00,0.3756000,0.3842300,0.3756000,0.3818500,3079546
2024-12-02 15:30:00,0.3817200,0.3851400,0.3798900,0.3838100,1755208
2024-12-02 15:45:00,0.3839000,0.3844100,0.3801500,0.3812000,1287990
2024-12-02 16:00:00,0.3810000,0.3835200,0.3784400,0.3808100,1634519
2024-12-02 16:15:00,0.3808400,0.3811200,0.3729000,0.3730300,1839670
2024-12-02 16:30:00,0.3731200,0.3761500,0.3681400,0.3710100,4238499
2024-12-02 16:45:00,0.3713300,0.3737800,0.3699400,0.3716900,1328777
2024-12-02 17:00:00,0.3716100,0.3745500,0.3700200,0.3711100,1184391
2024-12-02 17:15:00,0.3711300,0.3714600,0.3630600,0.3645000,2058002
2024-12-02 17:30:00,0.3645000,0.3665500,0.3605900,0.3644000,1487135
2024-12-02 17:45:00,0.3644200,0.3647700,0.3583000,0.3592900,1758125
2024-12-02 18:00:00,0.3594500,0.3696600,0.3593900,0.3692100,1882380
2024-12-02 18:15:00,0.3692700,0.3725800,0.3682100,0.3711600,2067729
2024-12-02 18:30:00,0.3711700,0.3726600,0.3702300,0.3712700,889541
2024-12-02 18:45:00,0.3713300,0.3716600,0.3695500,0.3700200,759054
2024-12-02 19:00:00,0.3700100,0.3707100,0.3651300,0.3658100,1454725
2024-12-02 19:15:00,0.3658400,0.3675600,0.3640600,0.3668500,1095970
2024-12-02 19:30:00,0.3669100,0.3691900,0.3659800,0.3667000,1030182
2024-12-02 19:45:00,0.3667400,0.3669200,0.3643600,0.3648600,1040894
2024-12-02 20:00:00,0.3648400,0.3684100,0.3638100,0.3678100,1278576
2024-12-02 20:15:00,0.3678000,0.3696400,0.3666200,0.3687000,1251076
2024-12-02 20:30:00,0.3687100,0.3716800,0.3669000,0.3669900,1682354
2024-12-02 20:45:00,0.3671700,0.3699500,0.3667400,0.3676000,1218354
2024-12-02 21:00:00,0.3676000,0.3691500,0.3647700,0.3690000,1459562
2024-12-02 21:15:00,0.3690200,0.3704500,0.3660000,0.3688700,1198271
2024-12-02 21:30:00,0.3687900,0.3723200,0.3675900,0.3717200,1412655
2024-12-02 21:45:00,0.3717400,0.3739500,0.3706400,0.3710700,1390079
2024-12-02 22:00:00,0.3710300,0.3712200,0.3673200,0.3694900,932438
2024-12-02 22:15:00,0.3694900,0.3711000,0.3682900,0.3688600,780729
2024-12-02 22:30:00,0.3688500,0.3689300,0.3660900,0.3682400,880533
2024-12-02 22:45:00,0.3682400,0.3702600,0.3680000,0.3688700,472970
2024-12-02 23:00:00,0.3688700,0.3731800,0.3686400,0.3729300,1506352
2024-12-02 23:15:00,0.3727500,0.3754700,0.3726300,0.3751000,1290513
2024-12-02 23:30:00,0.3750600,0.3793900,0.3740400,0.3787200,1199419
2024-12-02 23:45:00,0.3786000,0.3787700,0.3759200,0.3760200,939716
2024-12-03 00:00:00,0.3759600,0.3763000,0.3720200,0.3727200,1949873
2024-12-03 00:15:00,0.3728000,0.3773200,0.3725500,0.3742900,1995352
2024-12-03 00:30:00,0.3742100,0.3761500,0.3726800,0.3735100,1594734
2024-12-03 00:45:00,0.3734600,0.3756200,0.3726100,0.3738000,881611
2024-12-03 01:00:00,0.3736000,0.3758600,0.3720800,0.3745800,1126805
2024-12-03 01:15:00,0.3745800,0.3752700,0.3693200,0.3718700,1727192
2024-12-03 01:30:00,0.3718900,0.3728900,0.3694700,0.3721900,918154
2024-12-03 01:45:00,0.3722400,0.3725100,0.3676900,0.3679800,892426
2024-12-03 02:00:00,0.3678600,0.3687900,0.3656400,0.3683600,1133262
2024-12-03 02:15:00,0.3683000,0.3715500,0.3682300,0.3711000,733567
2024-12-03 02:30:00,0.3711900,0.3750400,0.3705500,0.3750000,786391
2024-12-03 02:45:00,0.3750600,0.3775900,0.3742000,0.3765600,1246428
2024-12-03 03:00:00,0.3765000,0.3778100,0.3751300,0.3769600,981397
2024-12-03 03:15:00,0.3769900,0.3797700,0.3765800,0.3794800,962903
2024-12-03 03:30:00,0.3795100,0.3806800,0.3781000,0.3800500,1307378
2024-12-03 03:45:00,0.3800100,0.3810000,0.3766600,0.3772700,1417031
2024-12-03 04:00:00,0.3773000,0.3814200,0.3771500,0.3807000,1205979
2024-12-03 04:15:00,0.3807000,0.3838700,0.3807000,0.3833600,1046846
2024-12-03 04:30:00,0.3831900,0.3855000,0.3821900,0.3828900,1436312
2024-12-03 04:45:00,0.3828500,0.3841900,0.3818600,0.3821200,523422
2024-12-03 05:00:00,0.3821700,0.3833900,0.3803100,0.3803400,918247
2024-12-03 05:15:00,0.3803100,0.3832800,0.3790200,0.3830800,930993
2024-12-03 05:30:00,0.3831700,0.3865500,0.3830000,0.3859100,1407575
2024-12-03 05:45:00,0.3858800,0.3876500,0.3851900,0.3859500,2023520
2024-12-03 06:00:00,0.3857400,0.3887200,0.3855800,0.3881500,1464771
2024-12-03 06:15:00,0.3881500,0.3916000,0.3878100,0.3906400,2521780
2024-12-03 06:30:00,0.3906000,0.3936900,0.3893800,0.3914800,2114744
2024-12-03 06:45:00,0.3914000,0.3927500,0.3772600,0.3803900,5340190
2024-12-03 07:00:00,0.3804400,0.3834200,0.3753400,0.3793600,5865017
2024-12-03 07:15:00,0.3793300,0.3810600,0.3743300,0.3786000,3207731
2024-12-03 07:30:00,0.3787000,0.3809400,0.3763400,0.3791500,2348068
2024-12-03 07:45:00,0.3791500,0.3840600,0.3767600,0.3834800,1799767
2024-12-03 08:00:00,0.3836200,0.3888900,0.3824200,0.3871200,1991998
2024-12-03 08:15:00,0.3869700,0.3876000,0.3825000,0.3848800,1347508
2024-12-03 08:30:00,0.3848100,0.3857100,0.3783200,0.3797500,1646971
2024-12-03 08:45:00,0.3798000,0.3799800,0.3759400,0.3783100,1298378
2024-12-03 09:00:00,0.3783700,0.3796300,0.3755200,0.3755200,1168203
2024-12-03 09:15:00,0.3756200,0.3772400,0.3708100,0.3718800,2037226
2024-12-03 09:30:00,0.3719500,0.3789600,0.3713200,0.3764300,3365147
2024-12-03 09:45:00,0.3764200,0.3796200,0.3761900,0.3795000,1225916
2024-12-03 10:00:00,0.3795000,0.3821700,0.3788600,0.3818700,1052018
2024-12-03 10:15:00,0.3820500,0.3828200,0.3800800,0.3806900,1437969
2024-12-03 10:30:00,0.3806600,0.3838700,0.3792600,0.3838400,1134857
2024-12-03 10:45:00,0.3838200,0.3844000,0.3718300,0.3731700,2985725
2024-12-03 11:00:00,0.3730000,0.3796600,0.3720100,0.3778400,1939666
2024-12-03 11:15:00,0.3777000,0.3819000,0.3766700,0.3816500,1192911
2024-12-03 11:30:00,0.3816900,0.3817300,0.3775000,0.3794400,1425421
2024-12-03 11:45:00,0.3793400,0.3820000,0.3781500,0.3816400,920397
2024-12-03 12:00:00,0.3816200,0.3816600,0.3766000,0.3791300,1925084
2024-12-03 12:15:00,0.3791300,0.3798100,0.3762000,0.3770600,1874566
2024-12-03 12:30:00,0.3770300,0.3794700,0.3760800,0.3760900,1226889
2024-12-03 12:45:00,0.3761100,0.3805200,0.3758500,0.3796200,1260584
2024-12-03 13:00:00,0.3794400,0.3816300,0.3761700,0.3768500,1324181
2024-12-03 13:15:00,0.3769000,0.3810600,0.3745000,0.3781300,1699270
2024-12-03 13:30:00,0.3781300,0.3785000,0.3660000,0.3698700,6660773
2024-12-03 13:45:00,0.3700000,0.3711000,0.3517200,0.3591100,11968605
2024-12-03 14:00:00,0.3590000,0.3674000,0.3585000,0.3649700,5833774
2024-12-03 14:15:00,0.3650000,0.3674200,0.3569200,0.3569200,4884138
2024-12-03 14:30:00,0.3569600,0.3583200,0.3416500,0.3565000,13030244
2024-12-03 14:45:00,0.3565400,0.3631700,0.3562500,0.3621000,4963111
2024-12-03 15:00:00,0.3621000,0.3674000,0.3609900,0.3664300,3736766
2024-12-03 15:15:00,0.3664000,0.3678400,0.3593800,0.3599200,4841684
2024-12-03 15:30:00,0.3597700,0.3650500,0.3585700,0.3630200,2714131
2024-12-03 15:45:00,0.3630000,0.3638600,0.3601200,0.3629200,1605051
