Open Time,Open,High,Low,Close,Volume
2024-12-01 12:45:00,1.3655000,1.3747000,1.3631000,1.3633000,276538.9
2024-12-01 13:00:00,1.3631000,1.3737000,1.3627000,1.3732000,247863.2
2024-12-01 13:15:00,1.3732000,1.3852000,1.3712000,1.3803000,457466.6
2024-12-01 13:30:00,1.3803000,1.3887000,1.3770000,1.3873000,496733.0
2024-12-01 13:45:00,1.3874000,1.4001000,1.3799000,1.3926000,1057101.0
2024-12-01 14:00:00,1.3926000,1.4114000,1.3864000,1.3898000,717444.7
2024-12-01 14:15:00,1.3901000,1.3920000,1.3827000,1.3872000,329468.3
2024-12-01 14:30:00,1.3876000,1.3937000,1.3786000,1.3915000,387362.7
2024-12-01 14:45:00,1.3913000,1.4051000,1.3893000,1.3971000,351627.4
2024-12-01 15:00:00,1.3972000,1.4053000,1.3821000,1.3987000,517778.4
2024-12-01 15:15:00,1.3987000,1.4002000,1.3911000,1.3940000,253193.3
2024-12-01 15:30:00,1.3943000,1.4050000,1.3870000,1.4046000,474445.0
2024-12-01 15:45:00,1.4046000,1.4105000,1.3957000,1.4048000,570050.3
2024-12-01 16:00:00,1.4048000,1.4053000,1.3841000,1.3902000,435451.3
2024-12-01 16:15:00,1.3901000,1.3920000,1.3806000,1.3845000,400202.0
2024-12-01 16:30:00,1.3841000,1.3876000,1.3679000,1.3857000,761990.7
2024-12-01 16:45:00,1.3854000,1.3890000,1.3783000,1.3846000,325809.2
2024-12-01 17:00:00,1.3844000,1.3999000,1.3793000,1.3814000,951311.8
2024-12-01 17:15:00,1.3811000,1.3931000,1.3714000,1.3772000,837071.4
2024-12-01 17:30:00,1.3773000,1.3837000,1.3693000,1.3811000,372407.2
2024-12-01 17:45:00,1.3807000,1.3843000,1.3722000,1.3837000,277891.3
2024-12-01 18:00:00,1.3838000,1.3912000,1.3828000,1.3894000,284531.2
2024-12-01 18:15:00,1.3896000,1.3950000,1.3835000,1.3944000,206132.6
2024-12-01 18:30:00,1.3945000,1.3982000,1.3871000,1.3930000,323241.3
2024-12-01 18:45:00,1.3927000,1.3935000,1.3795000,1.3844000,226451.0
2024-12-01 19:00:00,1.3844000,1.3965000,1.3811000,1.3909000,254829.5
2024-12-01 19:15:00,1.3909000,1.3917000,1.3715000,1.3823000,327867.7
2024-12-01 19:30:00,1.3823000,1.3885000,1.3801000,1.3806000,232958.7
2024-12-01 19:45:00,1.3811000,1.3939000,1.3708000,1.3908000,316110.7
2024-12-01 20:00:00,1.3908000,1.3912000,1.3620000,1.3638000,819479.7
2024-12-01 20:15:00,1.3638000,1.3802000,1.3540000,1.3543000,864795.4
