Open Time,Open,High,Low,Close,Volume
2024-12-01 12:45:00,0.0185820,0.0186380,0.0185080,0.0185820,16451996
2024-12-01 13:00:00,0.0185820,0.0187350,0.0184580,0.0187160,16114937
2024-12-01 13:15:00,0.0187170,0.0189060,0.0187110,0.0188040,25972972
2024-12-01 13:30:00,0.0188030,0.0190000,0.0186120,0.0188440,41927726
2024-12-01 13:45:00,0.0188460,0.0189910,0.0187790,0.0189320,43471781
2024-12-01 14:00:00,0.0189290,0.0190070,0.0187280,0.0189520,24925440
2024-12-01 14:15:00,0.0189510,0.0194360,0.0189000,0.0191360,66550446
2024-12-01 14:30:00,0.0191370,0.0193590,0.0189410,0.0192560,42957033
2024-12-01 14:45:00,0.0192550,0.0193740,0.0192160,0.0192800,24714903
2024-12-01 15:00:00,0.0192770,0.0192810,0.0191400,0.0192300,36841679
2024-12-01 15:15:00,0.0192320,0.0192510,0.0190420,0.0192060,28026541
2024-12-01 15:30:00,0.0192090,0.0194000,0.0191410,0.0192160,37760500
2024-12-01 15:45:00,0.0192120,0.0193800,0.0192090,0.0192530,19492186
2024-12-01 16:00:00,0.0192550,0.0194800,0.0192100,0.0193700,30476918
2024-12-01 16:15:00,0.0193590,0.0193830,0.0191930,0.0192560,28648064
2024-12-01 16:30:00,0.0192540,0.0197660,0.0192320,0.0194960,50464062
2024-12-01 16:45:00,0.0194980,0.0196710,0.0194940,0.0195880,25320640
2024-12-01 17:00:00,0.0195870,0.0197870,0.0190580,0.0191860,68632420
2024-12-01 17:15:00,0.0191880,0.0193580,0.0191680,0.0192320,24281571
2024-12-01 17:30:00,0.0192320,0.0195980,0.0192090,0.0195790,28544207
2024-12-01 17:45:00,0.0195770,0.0196350,0.0194470,0.0195830,22487475
2024-12-01 18:00:00,0.0195800,0.0196990,0.0194470,0.0195000,19734878
2024-12-01 18:15:00,0.0195000,0.0195130,0.0193390,0.0193890,14494705
2024-12-01 18:30:00,0.0193890,0.0194230,0.0193160,0.0193390,7229489
2024-12-01 18:45:00,0.0193320,0.0194130,0.0192090,0.0193060,17093863
2024-12-01 19:00:00,0.0193050,0.0194410,0.0192260,0.0193240,10383678
2024-12-01 19:15:00,0.0193270,0.0194060,0.0191910,0.0192300,13333544
2024-12-01 19:30:00,0.0192320,0.0193000,0.0190460,0.0190670,27375189
2024-12-01 19:45:00,0.0190670,0.0191220,0.0189000,0.0191080,37295576
2024-12-01 20:00:00,0.0191080,0.0192040,0.0189590,0.0190250,22111489
2024-12-01 20:15:00,0.0190250,0.0192010,0.0189040,0.0189650,24887678
2024-12-01 20:30:00,0.0189700,0.0190670,0.0188590,0.0190390,27130159
2024-12-01 20:45:00,0.0190410,0.0191780,0.0189410,0.0191430,18080263
2024-12-01 21:00:00,0.0191500,0.0192600,0.0190960,0.0192100,11937833
2024-12-01 21:15:00,0.0192070,0.0194910,0.0191140,0.0194300,21204836
2024-12-01 21:30:00,0.0194330,0.0194530,0.0192300,0.0193500,23610747
2024-12-01 21:45:00,0.0193550,0.0195850,0.0193000,0.0195090,21335527
2024-12-01 22:00:00,0.0195170,0.0198730,0.0195150,0.0198000,33388239
2024-12-01 22:15:00,0.0197950,0.0197950,0.0193620,0.0194980,39114906
2024-12-01 22:30:00,0.0194960,0.0195670,0.0194130,0.0194300,15304663
