Open Time,Open,High,Low,Close,Volume
2024-12-01 12:45:00,0.8043000,0.8091000,0.8040000,0.8060000,201212
2024-12-01 13:00:00,0.8057000,0.8145000,0.8031000,0.8103000,281456
2024-12-01 13:15:00,0.8098000,0.8136000,0.8087000,0.8123000,49955
2024-12-01 13:30:00,0.8124000,0.8170000,0.8107000,0.8147000,71505
2024-12-01 13:45:00,0.8144000,0.8146000,0.8070000,0.8086000,102896
2024-12-01 14:00:00,0.8087000,0.8139000,0.8054000,0.8118000,84247
2024-12-01 14:15:00,0.8118000,0.8136000,0.8089000,0.8124000,49847
2024-12-01 14:30:00,0.8123000,0.8133000,0.8081000,0.8127000,72765
2024-12-01 14:45:00,0.8128000,0.8240000,0.8123000,0.8210000,116650
2024-12-01 15:00:00,0.8215000,0.8222000,0.8156000,0.8177000,93151
2024-12-01 15:15:00,0.8177000,0.8213000,0.8153000,0.8213000,148644
2024-12-01 15:30:00,0.8207000,0.8209000,0.8132000,0.8162000,247071
2024-12-01 15:45:00,0.8161000,0.8172000,0.8102000,0.8126000,178027
2024-12-01 16:00:00,0.8126000,0.8157000,0.8106000,0.8142000,62113
2024-12-01 16:15:00,0.8141000,0.8144000,0.8095000,0.8099000,65200
2024-12-01 16:30:00,0.8101000,0.8121000,0.8090000,0.8106000,23653
2024-12-01 16:45:00,0.8105000,0.8109000,0.8047000,0.8059000,55095
2024-12-01 17:00:00,0.8059000,0.8070000,0.7981000,0.8021000,128696
2024-12-01 17:15:00,0.8021000,0.8075000,0.8005000,0.8062000,152517
2024-12-01 17:30:00,0.8064000,0.8081000,0.8047000,0.8077000,34397
2024-12-01 17:45:00,0.8073000,0.8079000,0.8057000,0.8078000,40072
2024-12-01 18:00:00,0.8075000,0.8131000,0.8067000,0.8124000,59235
2024-12-01 18:15:00,0.8124000,0.8140000,0.8103000,0.8109000,44539
2024-12-01 18:30:00,0.8108000,0.8144000,0.8085000,0.8129000,38789
2024-12-01 18:45:00,0.8128000,0.8154000,0.8119000,0.8141000,72843
2024-12-01 19:00:00,0.8139000,0.8160000,0.8111000,0.8151000,59688
2024-12-01 19:15:00,0.8151000,0.8199000,0.8106000,0.8170000,138255
2024-12-01 19:30:00,0.8170000,0.8172000,0.8076000,0.8076000,113156
2024-12-01 19:45:00,0.8076000,0.8092000,0.8038000,0.8070000,50825
2024-12-01 20:00:00,0.8069000,0.8074000,0.7934000,0.7940000,159926
2024-12-01 20:15:00,0.7940000,0.7999000,0.7904000,0.7915000,159001
2024-12-01 20:30:00,0.7916000,0.7939000,0.7862000,0.7917000,199889
2024-12-01 20:45:00,0.7917000,0.7964000,0.7856000,0.7860000,219016
2024-12-01 21:00:00,0.7861000,0.7935000,0.7833000,0.7917000,210362
2024-12-01 21:15:00,0.7917000,0.7969000,0.7911000,0.7964000,87158
2024-12-01 21:30:00,0.7964000,0.7993000,0.7947000,0.7977000,68153
2024-12-01 21:45:00,0.7979000,0.7992000,0.7941000,0.7949000,91360
2024-12-01 22:00:00,0.7949000,0.7986000,0.7900000,0.7910000,111253
2024-12-01 22:15:00,0.7912000,0.7939000,0.7877000,0.7877000,165226
2024-12-01 22:30:00,0.7881000,0.7934000,0.7869000,0.7921000,132463
2024-12-01 22:45:00,0.7921000,0.7952000,0.7920000,0.7942000,33755
2024-12-01 23:00:00,0.7940000,0.7963000,0.7940000,0.7959000,48361
2024-12-01 23:15:00,0.7961000,0.7965000,0.7927000,0.7939000,35768
2024-12-01 23:30:00,0.7939000,0.7949000,0.7907000,0.7916000,39609
2024-12-01 23:45:00,0.7913000,0.7924000,0.7856000,0.7887000,82765
2024-12-02 00:00:00,0.7886000,0.7951000,0.7869000,0.7940000,281909
2024-12-02 00:15:00,0.7938000,0.7960000,0.7894000,0.7908000,183493
2024-12-02 00:30:00,0.7908000,0.7962000,0.7904000,0.7930000,130343
2024-12-02 00:45:00,0.7930000,0.7940000,0.7851000,0.7910000,270715
2024-12-02 01:00:00,0.7912000,0.7953000,0.7884000,0.7923000,59751
2024-12-02 01:15:00,0.7922000,0.7998000,0.7901000,0.7986000,175867
2024-12-02 01:30:00,0.7986000,0.7990000,0.7823000,0.7839000,688405
2024-12-02 01:45:00,0.7841000,0.7942000,0.7821000,0.7937000,114365
