Open Time,Open,High,Low,Close,Volume
2024-12-01 12:45:00,1.2006000,1.2087000,1.2001000,1.2013000,180135.7
2024-12-01 13:00:00,1.2014000,1.2093000,1.2002000,1.2090000,207147.9
2024-12-01 13:15:00,1.2089000,1.2141000,1.2081000,1.2122000,259247.4
2024-12-01 13:30:00,1.2127000,1.2158000,1.2083000,1.2119000,237991.0
2024-12-01 13:45:00,1.2118000,1.2205000,1.2074000,1.2117000,410735.7
2024-12-01 14:00:00,1.2114000,1.2193000,1.2054000,1.2130000,361693.5
2024-12-01 14:15:00,1.2127000,1.2176000,1.2101000,1.2122000,244677.9
2024-12-01 14:30:00,1.2126000,1.2171000,1.2074000,1.2131000,268966.0
2024-12-01 14:45:00,1.2132000,1.2185000,1.2104000,1.2185000,267544.3
2024-12-01 15:00:00,1.2181000,1.2187000,1.2063000,1.2101000,283447.0
2024-12-01 15:15:00,1.2100000,1.2364000,1.2097000,1.2323000,655532.3
2024-12-01 15:30:00,1.2324000,1.2501000,1.2288000,1.2406000,1610685.3
2024-12-01 15:45:00,1.2404000,1.2466000,1.2316000,1.2365000,475715.3
2024-12-01 16:00:00,1.2360000,1.2384000,1.2247000,1.2316000,655312.3
2024-12-01 16:15:00,1.2316000,1.2373000,1.2214000,1.2342000,441705.9
2024-12-01 16:30:00,1.2334000,1.2417000,1.2296000,1.2362000,273096.8
2024-12-01 16:45:00,1.2363000,1.2365000,1.2189000,1.2206000,408688.2
2024-12-01 17:00:00,1.2206000,1.2235000,1.2006000,1.2021000,1220278.9
2024-12-01 17:15:00,1.2026000,1.2041000,1.1940000,1.1966000,502879.4
2024-12-01 17:30:00,1.1964000,1.2089000,1.1955000,1.2073000,338832.9
2024-12-01 17:45:00,1.2073000,1.2111000,1.2027000,1.2030000,297604.8
2024-12-01 18:00:00,1.2030000,1.2097000,1.2015000,1.2084000,223353.0
2024-12-01 18:15:00,1.2083000,1.2115000,1.2048000,1.2076000,175775.8
2024-12-01 18:30:00,1.2076000,1.2138000,1.2039000,1.2123000,159795.6
2024-12-01 18:45:00,1.2123000,1.2123000,1.1968000,1.2015000,247917.7
